,y_test,prediction
1855,262.3252,432.8867966521816
7716,1797.66,2038.6496807759588
6650,1086.5856,1033.4004428630665
4943,352.874,872.9570920083686
800,1108.557,2111.2032841043815
6405,1191.782,1951.3184390771644
1388,2087.283,1908.4659237932037
3953,3994.8,2445.7073097807684
5384,4012.7766,2986.97258005355
2029,1347.5792,1163.6770820422514
1448,2647.2208,2728.5945723300047
5831,3029.39,2025.4393437714716
5190,4026.7584,3579.159411072813
6230,2846.295,1925.7719276436005
8197,973.3996,1034.3119836549122
7498,433.4358,475.64157126658824
5738,1078.596,2299.0297942924535
5453,179.766,922.3871345152786
4202,322.913,997.4562188785405
5467,3972.8286,2365.857466508835
3359,463.3968,907.8639439283884
4026,322.2472,670.7086922218575
6349,3332.329,4097.806348996508
2784,3487.4604,2039.9011115601327
3101,978.726,1768.7237580481124
287,559.272,415.44997540147546
3277,5753.8436,4669.17026839749
5644,1612.5676,3581.8493018471872
6093,3823.0236,3336.23686374491
7068,2410.196,1933.8363954325782
912,2665.8632,1831.293511816146
1746,404.8064,887.9463536245138
2951,2423.512,2670.028597181868
5799,7425.0016,4358.728387893369
1854,113.186,-73.29434420245707
6969,331.5684,896.574241150232
3055,572.588,387.3880836988569
5565,3555.372,3809.8533638948593
5970,2308.9944,3225.794097124627
8285,1604.578,2610.684982378368
559,1966.7732,2359.1939325243206
138,535.3032,1544.1800060237013
6901,2988.1104,3981.253647517407
8143,2348.9424,2159.477759248281
137,1314.2892,1038.638192591394
6749,1926.1594,2765.2345249594555
4947,296.281,879.1254703169617
5237,4725.8484,3463.1150321968303
7595,6431.628,4445.901554963459
3302,894.8352,1108.685330639315
5568,2492.7552,3007.48536600032
8062,2073.3012,1917.3520477105264
7902,5257.1568,3274.3939652562776
4737,1896.1984,1910.1893276449591
2242,984.7182,1961.970771887056
5510,1597.92,2582.74062326808
863,1707.777,1803.711727098002
6648,1159.8236,1529.094762052672
760,5163.9448,2855.312129355592
6088,5946.9256,3420.1213198592973
6851,1278.336,1461.670486619973
2703,966.7416,1496.2958109922595
5412,3705.8428,2768.649163099015
1940,796.2968,3151.670177246509
2873,1657.842,1952.2575225548132
1985,1705.7796,3567.6141151160446
7236,7939.665,4194.278013815121
3063,3110.6176,3019.1531803600606
8172,2396.88,2589.8258875119786
5441,1695.1268,1122.0720722841252
1751,6404.996,3844.8707106921142
6780,4566.7222,3800.604173730187
4397,3466.1548,2928.6055243269357
900,143.147,426.6223482449732
2724,511.3344,654.6598887937355
393,916.1408,1733.4094680187611
2707,539.298,888.6242347984996
2735,2656.542,3006.1401447022545
3864,1733.7432,2452.6615952526454
7059,155.1314,634.0555301623615
3429,3418.883,4130.389528883319
5031,527.3136,871.7064021303506
831,5976.2208,3984.09131471022
908,657.8104,809.6197740643472
3987,1342.2528,1362.7965556870754
420,291.6204,-280.9462073123011
2570,3643.2576,3072.6404010530937
4218,1850.924,2796.610110217602
5658,1272.3438,1260.3657259526954
5525,830.9184,1279.0600258812706
194,5070.7328,4299.395643787124
290,569.259,1705.6402268041506
4713,602.549,1572.2077592620403
5856,3488.1262,1810.0022587706671
4045,3089.312,3143.5496400359057
3426,2535.3664,2640.5115329360815
6073,2326.971,2470.7918060175757
6351,1800.3232,3637.850462499671
5971,808.947,865.5166201085223
4665,2432.8332,2784.6987840954
7308,1428.141,2136.042690765584
7617,2625.9152,2944.675249363342
963,2157.192,1221.8832789382009
7309,193.082,-237.58004594445538
5117,2892.901,3765.680826498373
5953,3383.5956,1630.050744977644
5857,3515.424,2942.0112769274756
2049,1328.271,2735.9289545721763
4655,94.5436,-1006.9440735434796
6674,125.8362,69.03640520916247
4958,5359.69,3650.3323668204794
7077,736.3748,892.3428996946247
2212,2942.836,1689.1526560281332
6554,3775.086,2918.095776541056
2851,466.06,1501.6077034209738
159,2471.4496,2445.807862733948
3152,885.514,2214.797639520188
7350,3950.1914,3665.3005405443873
2400,2336.958,2853.180754547393
1912,860.2136,852.1445020036097
3614,1488.7288,1850.7718953297472
6682,2199.1374,3376.2308437918173
4411,1779.6834,2548.0521103707183
6534,1821.6288,1914.0877303908785
6468,282.2992,1992.1540772165008
2311,231.6984,1169.4291703417916
4456,785.644,624.2145411548217
3353,628.5152,369.9174610604638
9,4710.535,3018.5236326315876
5417,2045.3376,2833.275562201656
1139,2399.5432,3751.8905432507595
4472,365.5242,43.08654786974557
2884,3020.0688,3466.1575456558317
1314,739.038,1180.1795042969784
3345,857.5504,1742.1821782471197
227,153.134,586.7280950275047
7240,916.1408,1002.1860632289612
3904,2446.815,2664.5705040917674
3586,99.87,572.1124819238455
8209,3075.996,1661.5098566678907
634,2370.248,1879.2305699646406
8346,1596.5884,2535.9229901829094
7927,4837.7028,3699.06843735476
747,2041.3428,2369.5872634855236
8468,467.3916,1306.5098426608452
191,4745.8224,4260.963312294352
6672,2993.4368,3048.534138865014
6601,319.584,1699.3460087584435
1421,2375.5744,2408.9795741216813
1461,3914.904,2932.4680622478154
530,1960.781,1675.2088672446926
5861,3364.9532,2790.658481963258
4291,517.3266,768.5380623786339
7924,276.9728,750.3317590021561
7112,1278.336,2647.2814420400473
1460,4247.804,3367.512808606563
7205,3004.0896,2075.125038396132
7890,2554.0088,1413.5782493703648
291,3866.9664,4188.241814633648
3197,3981.484,4680.849878216332
8488,2756.412,4351.160301871177
4348,2048.6666,1644.9494234499264
1352,2356.932,1877.5340788000515
2529,5972.226,5042.1593045437485
1710,6769.8544,4861.138335123646
2635,5470.8786,4059.5962998455034
4578,1384.864,1749.6161062739357
3363,3572.017,3591.421462364537
6804,1597.92,2391.7286561176898
4222,3200.5006,4147.10234060759
6472,3202.498,3794.3947024837357
4644,3235.788,1568.5697094506531
6179,555.2772,969.7499691226747
1861,2885.5772,3980.4696559189524
3598,218.3824,-1015.3406217422485
1523,5478.2024,5422.531739746368
6404,4508.1318,3460.2414588758775
5820,1090.5804,776.1455147987418
48,2576.646,980.1792259988763
4583,743.0328,1978.5375427705055
3791,968.739,3071.08170398622
3635,759.012,2143.8459789360086
321,4950.8888,3555.8474619355325
4724,3044.7034,2844.5902722103247
1819,1012.016,2054.544955396693
6306,1017.3424,2124.6614969269694
2306,3169.208,3052.938095101347
2355,4653.942,2459.0023184965285
4630,1151.1682,619.5837107073285
1946,3448.844,2799.0603948203247
7712,1241.0512,2574.2684712410564
5377,985.384,1621.188812128447
2455,3506.7686,2579.2844124891285
6888,203.7348,258.77284324248313
7579,1388.8588,1774.0389661591646
6224,761.0094,1419.3667212652733
4430,2684.5056,1823.874223395359
8256,1358.232,2445.0856778194484
8086,3825.6868,3727.475350188001
5357,5327.0658,3648.714687451643
840,1406.1696,1500.5081311214667
8078,5145.3024,3622.7383970325154
6528,412.796,-553.5160638769489
6475,2277.036,1647.6570629765552
3013,735.709,1070.487715196047
667,1325.6078,1897.7577367091078
6193,3475.476,3085.9993585017573
1380,1575.2828,1755.8098460572126
4677,1186.4556,1879.6852944606921
4993,331.5684,1177.1315345450769
7957,894.8352,2299.538914096848
3553,731.0484,1981.956485799219
3943,3327.6684,2713.0942550338746
1469,2863.6058,2713.430332392098
2436,908.817,2160.6506317751378
3814,2649.884,4234.186660157078
1216,1303.6364,1817.5231757229735
4031,221.7114,-616.4110949751662
5056,1805.6496,1279.4566913336375
8108,1731.08,1357.0797297067274
5007,2302.3364,1995.791210151889
3114,459.402,1784.430100630277
3615,460.7336,3639.0253781550336
4003,1810.976,2093.5840985382365
5668,2530.04,3886.8264902694314
2252,283.6308,482.748631077493
5814,283.6308,1593.0758220731068
1748,2406.867,2648.755777428102
133,101.2016,-213.52182188010443
1785,3171.8712,3851.0650055732476
1238,3559.3668,3195.015000415516
8240,882.185,603.1838063498757
7789,838.908,737.6732686756934
5548,2956.152,2975.570230917677
1957,3067.3406,2939.7246328930814
1453,3731.809,3236.0253716673506
2182,1113.2176,1629.0619175142162
8081,1872.2296,1290.0175640219281
7416,185.0924,-393.0654558324741
5682,1701.7848,2919.8238865758512
4651,2048.6666,2013.0893019384696
3682,2556.672,3384.9290075722834
8303,5313.7498,3587.1348173515876
1398,5191.2426,3560.8840736030393
8185,1084.5882,1961.0078816471237
4016,596.5568,526.5942359721428
2078,1022.6688,994.3181986357192
124,866.8716,1093.1628074399446
6202,1549.9824,3110.4434600336026
2826,995.371,3192.279514971257
2044,805.618,656.594915899221
3136,3858.9768,2926.947643130827
4162,2992.771,1679.7561061736947
4389,89.883,-434.5260640636145
1868,1244.3802,2815.2658826270226
3657,2739.1012,1892.057811508555
2738,1861.5768,2410.9927330437745
5679,2596.62,3086.3935817069582
7271,1298.31,2284.032687049431
8505,2117.244,3065.575305497616
5191,1301.639,1218.009685500498
6811,75.9012,-339.95342204098483
3733,569.259,4304.184148398557
6958,466.06,396.96155934000956
5186,2799.689,1642.4514925222477
976,474.0496,47.66314349355093
4749,908.1512,1369.9969093065188
2916,2536.698,2787.903108792754
5020,619.8598,1438.3229425058166
2149,1537.998,1290.9820678706649
7226,579.246,1648.8620185048908
7980,171.7764,-353.6404897256946
185,1012.016,1365.5960033707295
843,2896.23,1698.6600501970538
1815,1977.426,3128.7132225371315
3908,1304.968,1494.3935998134593
5045,593.2278,3153.2247460909816
5695,1436.7964,1172.2361602971102
7193,2037.348,1755.197928148538
3872,2556.672,2811.9189854070464
8206,360.8636,1039.9975457119606
1051,1810.976,3143.0557660701024
4812,91.8804,-1021.9635150936688
4721,1145.176,2323.4460164691095
6365,1677.816,1800.3533021579203
6208,183.7608,-433.7933343509867
3435,5069.4012,3030.5647770978335
3071,3691.1952,2799.7197493916806
4382,889.5088,1604.0110934397715
2164,910.8144,2107.0246143373856
5526,329.571,17.975342094545795
5344,135.8232,-1247.9162975549807
7995,4037.4112,3711.9580248224215
5651,1340.2554,1907.916983714224
2272,1478.076,796.2603070183952
2846,492.692,3533.4975486026024
475,1193.1136,1313.24946035303
5537,690.4346,690.066556523549
8403,3984.1472,2539.9836377011893
6030,2390.8878,1887.0893095652589
7948,2848.2924,2300.843000297169
4586,2053.3272,2727.548084677593
8171,222.3772,1870.3614251271192
597,5770.4886,3350.302091364282
3432,88.5514,-461.42131623262094
4141,5000.8238,4057.973927044184
8458,452.744,1763.2417216208967
1246,1619.2256,1633.3565766560805
3220,2530.7058,1883.8911281223639
1387,1989.4104,1949.8182355267495
2938,798.96,1648.7277363087512
1167,1737.738,1576.8421521922255
6810,3589.9936,3425.8475752638487
6470,4152.5946,3102.758073768667
3200,2040.0112,3990.322620061811
1995,732.38,705.2265313736182
5983,1627.881,1809.999726229196
6328,1310.2944,1761.3015612031934
6610,758.3462,820.8330147125412
153,898.83,1858.4047463922743
4706,4306.3944,3095.2202251371245
8218,3825.6868,2475.9846117423044
1761,2841.6344,2149.0232812342874
3701,1970.768,1445.377945431789
275,7298.4996,4167.676232921503
4991,8508.924,3842.27302350804
143,2676.516,2830.266194827928
5743,4807.076,3973.603439391254
6701,1298.31,1616.4065591254966
3431,679.116,1059.6508857206857
5876,219.714,36.736625613176784
7560,7322.4684,3008.612474913737
7983,2552.6772,2204.625332670289
5984,143.8128,833.7350038041736
2717,4063.3774,3854.3540113385106
4880,335.5632,603.1516638501018
3164,455.4072,1788.8951507648546
7306,1062.6168,641.7217874596207
4390,683.1108,1775.3963330055346
7985,2916.204,2437.4785996009678
7611,1290.9862,2589.2419484006223
272,1929.4884,1376.3172277850645
2648,6306.4576,4581.881206239676
875,2808.3444,2314.9625974836836
3098,9467.676,5644.607332763956
1926,2167.8448,3092.588938613977
6798,175.7712,-328.3969020299987
4166,1904.188,1527.5496982911684
7025,6076.0908,3805.188796921296
5114,351.5424,811.3890706330927
6339,976.7286,1736.7929420149503
2243,2037.348,3674.0884613221533
3662,3621.2862,2606.4181961819536
2406,3243.7776,1861.1299599018575
8228,1813.6392,2436.0761271364163
2460,2187.153,2231.1420478181585
6467,2603.278,2512.107552405665
7332,431.4384,596.0570676026266
7225,4194.54,3255.1477625256102
7809,1342.2528,1801.7472225285057
6204,677.1186,1774.0192652115813
5430,1576.6144,3139.646444051156
3563,801.6232,926.9436752393472
6596,1705.1138,2233.506451544819
1433,843.5686,1938.3453957606625
6153,2067.309,2869.116894625681
751,3435.528,2742.0405650994726
6051,5779.144,3821.9543944278953
1916,2181.1608,1673.949067518787
3652,2940.1728,2921.756780986341
8243,2362.9242,2842.6962109519422
1008,1334.2632,1704.7776873092876
3617,591.2304,810.7862810017753
2393,1168.479,972.4959175800337
472,8114.7704,4410.811391784063
5094,894.8352,782.2726082865153
4838,509.337,1812.7248441423808
4774,2283.0282,3964.940057867637
2036,1911.5118,2748.3158611748268
2545,739.038,1923.575003314203
8280,4326.3684,3493.4808058736753
4945,1403.5064,1273.7638393233744
3169,1488.7288,1530.0498018326216
4500,1332.2658,988.2251203173992
2017,756.3488,1398.2632251231282
7710,255.6672,370.05934976980757
3885,343.5528,942.9492116823287
439,3600.6464,3377.744561069055
263,5359.69,3708.8795428453377
7319,3316.3498,3115.7615730248976
5092,229.701,-633.9886187674597
7321,1651.184,2673.5661468734775
893,729.051,2338.9576388936844
1479,4492.8184,2244.35276706899
1129,174.4396,-436.46309342976997
7379,555.2772,1086.1761500680652
6809,4731.1748,4019.6877375633353
8270,1937.478,2751.4630010700384
2971,1757.712,1342.9632356386255
2402,3756.4436,3798.61303580186
2247,5105.3544,2991.988086016033
121,2085.9514,2415.380370581642
818,322.2472,1300.9488615903906
4700,2759.0752,2831.808276659909
4448,181.0976,761.9931950266375
4346,9251.9568,5511.636383376488
1906,4916.933,3690.6316112110017
7097,3635.268,2281.321262163302
6318,253.004,509.92451702989246
5768,2708.4744,2504.4967964061857
1457,2826.321,3106.637902610076
6580,3803.0496,2440.015417559854
4658,543.2928,756.7704339596257
7592,6066.7696,4273.515526337399
8191,1286.3256,876.0464261157667
2150,1687.1372,1960.2001305545004
496,2348.9424,3034.1150257035524
7422,868.869,1527.3028535421615
2646,3282.394,1685.1643229903752
735,1751.054,2819.3483200325613
7360,2748.4224,3658.940935755366
2456,3560.6984,1669.9945571748422
4799,454.0756,806.6955254272652
5566,986.7156,921.7718048961362
5988,2217.114,3524.892604046495
6143,787.6414,1807.6801366567959
2608,1949.4624,1961.725401832877
6023,1492.0578,860.2838996258685
3192,387.4956,1212.3486757560615
812,3617.9572,2544.41801039589
5806,622.523,2044.2350868682083
1775,2748.4224,2431.14016678858
146,6301.1312,3436.4284066678074
3669,1312.9576,1258.2525825055304
206,780.9834,777.3594348997751
1294,5382.993,4036.756399419157
3719,1038.648,1520.226560490267
2103,5768.4912,3821.661773879136
2876,885.514,1081.7891064068303
3699,415.4592,984.6393516859027
5358,4288.4178,3591.1651214772924
4762,2024.032,1689.613866593636
6266,89.2172,-1146.047037888891
3689,671.1264,2143.1311749539527
8382,3103.9596,2260.6243713573876
2670,1611.236,2616.7181718753045
240,6795.1548,3919.1291524118387
579,1547.3192,1780.651012818839
6256,1771.028,1345.748044746793
698,761.0094,2092.203487530004
4490,402.809,1273.6176007392355
4279,1895.5326,2151.3226319291975
142,2143.876,1711.703202519584
3263,3318.3472,3800.4288879820583
6924,1102.5648,1147.922952667553
3501,5145.3024,3913.0138759162933
1856,2181.1608,1358.0303304667996
6548,447.4176,1021.4814303328237
3021,2721.7904,1590.751562393213
7127,539.298,1728.0267920217905
2372,3803.0496,2852.2607722962143
4183,355.5372,1017.8352265651656
6137,3635.268,3888.057808137422
6327,344.8844,829.4919936326521
7992,2440.8228,3031.247611679756
5418,4729.8432,2950.5551998750934
2465,4580.704,3693.2019246970876
991,9133.4444,5297.031233108646
6330,2143.876,1262.8031206128048
3054,142.4812,392.9801042051065
7439,2816.334,2502.898253927143
3890,1561.9668,4319.086389925311
2636,2673.8528,2787.522787993551
899,1725.7536,3399.8243023538603
6010,1278.336,1662.0298702241273
4426,1105.8938,1586.2182586955269
1399,1808.9786,1590.776870777497
252,759.012,1080.1709159857267
7596,3735.8038,3414.744870258924
1839,363.5268,1020.8101413942211
718,2358.2636,2690.331719266999
8235,551.2824,1076.606464277825
5023,2546.685,1723.420352211552
2962,774.9912,2247.0916885634642
3860,639.168,973.621316336608
2131,115.8492,-10.220871585882605
6323,2410.196,3338.717825157677
6972,1944.136,3127.1398694555123
8519,549.285,1763.8502390689646
2535,8760.5964,4161.131761622943
5432,2852.2872,1715.2542963830874
7753,457.4046,422.0841729386991
8104,1470.0864,1997.5561089835294
3658,5093.37,3042.741649233639
7037,539.298,1516.0445436263974
3942,4725.8484,2940.1538728150963
756,1061.951,1527.708326767979
1182,366.19,640.4458598117124
3233,1388.8588,1521.752083840076
5216,2783.044,3404.1603791937964
3998,529.311,1738.2282218132377
3757,8958.339,4626.491818585778
7465,2302.3364,2770.3615483178064
4480,3797.7232,2661.7863443467727
8149,202.4032,1708.3177058839794
1843,1468.089,2587.1370878159755
230,4769.1254,4040.1308421040717
2043,1637.868,1697.2455425902895
2994,3079.9908,2760.6138112455683
6049,923.4646,463.05248818778506
5436,767.0016,829.6604725828474
5690,4869.6612,3377.062365642994
7640,697.7584,1445.0839874860187
5796,5339.0502,2805.2121521288973
8230,703.0848,797.0621365085591
6685,515.3292,946.11768902978
731,1039.9796,788.7858828740713
7093,1037.3164,834.6262661452184
1369,1985.4156,2156.907085231959
4587,3159.8868,2367.4927784710294
2943,575.2512,1184.8707850994135
695,2488.7604,3274.7295539407223
7249,1829.6184,2117.796815252954
1670,255.0014,2104.3943915490545
5124,847.5634,2196.681514264203
4792,2444.8176,2595.1141642003954
8094,116.515,56.5062063517596
1120,1482.0708,1659.4378026601505
3822,1754.383,2427.2524872339845
3281,3440.8544,2809.385358722237
6883,150.4708,-652.746382099091
3027,5920.2936,2443.902411783827
7681,575.2512,838.5066933278985
5751,490.6946,591.9011183478103
7175,2293.681,2484.1513702403918
1202,2233.0932,3474.220322933288
6856,2526.711,3624.035020254455
3170,663.1368,1502.5715516214616
4747,3263.7516,3452.825801669572
3542,5512.824,3918.7063438882133
6886,8217.3036,5348.454521741055
113,4097.3332,3384.636666185458
5473,3846.9924,3342.81878417334
4771,3057.3536,3280.658040859708
2759,1540.6612,1819.978184742475
7685,942.7728,3700.5336618093284
2936,1261.691,4098.454107869716
8451,3254.4304,3994.6702146889197
6516,1937.478,2700.1541219238748
2909,905.488,938.976001433145
3939,1151.1682,2606.8324907800575
1696,254.3356,2198.5238335064996
2063,1779.0176,1733.495526480177
6603,958.752,1574.0728951525873
2228,969.4048,3892.1516390076076
3253,1231.73,2057.4853026698265
3378,1757.712,1853.903517422398
4064,1989.4104,3510.8589219512783
6214,1410.8302,3235.1660737036464
1043,7152.0236,4404.993847966388
1531,2043.3402,2398.84960836183
6065,3954.852,3101.0095946416777
12,1589.2646,2435.214152345544
1564,6179.9556,2911.4529698183037
6403,2106.5912,2385.608846580878
1568,2173.1712,2066.3904054560053
4508,508.6712,1994.8189519732205
1982,1603.2464,1931.704839888282
5765,4180.5582,2808.0757204038027
3519,2087.283,1795.9068875062694
2055,37.2848,-1171.1875556744449
1867,209.727,1373.3712462776973
6782,3020.0688,4037.2131720318685
6736,1442.7886,1960.4614264292463
1567,3095.97,3318.0456623022774
5489,607.2096,1599.884974062557
8217,2726.451,2585.400140036972
2521,4234.488,2892.242565023597
5342,2540.6928,3130.3030620061777
5101,219.0482,1655.7264662482983
6263,2808.3444,2309.405698315991
4598,7150.692,5230.241036077031
1678,1277.0044,2630.8444448518067
7524,3295.71,2199.4830794422014
3367,355.5372,1039.5353420555093
4986,2306.997,1754.1910924724232
7589,1960.1152,2019.2573131513136
1086,4420.912,3481.8146366819246
6914,1340.2554,1986.5640198198541
1983,2709.806,1916.4743041170382
806,2037.348,2355.9571161627873
4717,37.9506,-1158.5260224883996
7754,1118.544,747.3231042502836
678,2870.9296,1884.1041882548184
1318,2864.2716,2585.3641978505157
6661,3111.9492,2638.9900605736307
2193,1062.6168,2866.1134057348017
2310,2067.309,3575.6453965517403
2229,4933.578,3570.813959579429
6546,3139.9128,2836.8495205238696
7652,1062.6168,905.4573807880774
7811,4170.5712,2335.0061299631216
3865,175.7712,904.8795929553655
6191,3145.905,2926.6161477516484
5584,5077.3908,2621.5401354977116
5388,4965.5364,3208.2500335544432
1484,3848.324,3168.2256233735015
3585,1448.7808,2838.237970742681
1520,1182.4608,2332.0344976224656
3518,4202.5296,4189.170099311907
5078,2796.36,3657.899054400694
4130,327.5736,696.5454787174065
4265,36.619,-1245.3523429455024
7294,1930.82,1637.1593433052415
6,343.5528,1003.4978026453673
4641,2221.1088,1477.7099798405632
783,3364.9532,2883.6112699871537
3099,1618.5598,2004.3974969093006
8115,579.246,623.1643474904961
4625,3551.3772,3959.2672598742383
8,1076.5986,1617.3524187998837
7568,379.506,1070.000326074681
5588,2854.9504,2820.129675565948
1702,5326.4,2605.1431364393766
2883,3113.2808,3559.5510860663817
517,372.848,356.81651012673564
5907,647.1576,851.4199776736538
6644,50.6008,-971.1423474747126
993,2836.308,2314.9033130035846
1136,1012.016,2295.2374731747836
3032,2458.1336,3008.5510121742213
3780,4604.6728,4286.714150343488
3931,1154.4972,3121.7492480915803
2702,347.5476,906.9221018478577
3498,6458.26,4100.336257321928
7329,1034.6532,1255.8956728539833
4532,479.376,761.1930590266635
6226,5226.53,3328.2006337070284
3456,4133.2864,4153.4238787408685
3018,155.1314,630.1995746395803
7216,745.696,653.009078611233
1771,3078.6592,2899.371573579662
7998,109.857,12.312940149730593
4117,234.3616,60.01094125725422
4476,1797.66,1470.3439770518428
4860,722.393,1661.8375567004548
1700,7116.0704,5059.089653151642
3646,4258.4568,2610.4235248345276
1001,703.0848,1936.8352166654292
7539,7017.532,5055.790521642471
5591,317.5866,775.5368470574392
371,384.8324,1353.5094548826867
5340,5049.4272,3351.009845279083
826,5182.5872,2623.928946941809
2932,5715.2272,3193.545317987965
402,6911.004,3659.066743791037
4463,2570.6538,3135.2555320364927
2196,459.402,428.10854864211336
3655,1928.1568,1580.0124016777295
2602,3006.087,2236.6684180206225
7856,6064.1064,4416.897828998072
7851,3528.74,2297.794365814538
3594,1926.1594,2696.9737094251445
1784,4138.6128,2383.9870979462307
1160,3129.26,2242.332008822333
7842,386.8298,856.3839298005054
4821,2290.352,3590.403844223625
6760,1470.0864,1734.5237647492024
1196,3661.9,3079.6910339182186
6297,2227.101,2324.7534855940444
5266,2073.967,2449.031873308706
220,1995.4026,903.4057242641989
6211,539.298,723.722043018659
3424,1174.4712,2769.961226941017
8080,3002.758,2394.9557363544513
3034,1655.1788,1238.2864261538066
4156,5238.5144,2929.6714298243583
364,182.4292,1024.6926274025907
7038,1030.6584,3260.9183848014527
5665,4693.89,4519.733892568021
6992,1406.1696,1251.4829873115516
7881,469.389,615.3461928605091
1281,4264.449,2011.9012056083575
5757,484.7024,413.5766479652919
6040,110.5228,-946.184043905821
130,7968.2944,4291.832210613125
302,5895.659,2610.645050036279
5855,3554.7062,3040.4737816262295
6166,406.138,716.8325953958924
1790,4111.9808,4077.2840501749956
3471,2153.1972,1660.0951131656589
5807,804.2864,1285.5285184450222
4100,5141.3076,3075.9084678169993
235,2293.0152,4741.408709199203
4642,1225.072,1082.286947690659
4314,5106.686,3145.018589107366
1108,1606.5754,1386.7260100085236
1232,4845.0266,4030.4621377327608
5221,3769.7596,2955.9705768448434
7257,5536.7928,3143.598008019975
862,2014.7108,1934.7948129558474
1361,2700.4848,3595.599163667014
8318,316.9208,654.4713019051903
3937,1330.2684,2308.3351210559867
8247,1577.946,1788.1950322155594
4668,1382.2008,1975.2702785100223
1370,5954.2494,2986.354441917448
7715,3301.0364,2861.3136083953987
6435,3563.3616,2344.421408369756
730,886.8456,897.7600201214657
555,1757.712,1364.895009361879
7883,1270.3464,1687.820240555339
4050,6114.7072,4412.282565926979
1774,3787.0704,4177.927016284193
5161,1534.0032,1600.7983127152945
7944,961.4152,829.3562968221253
4592,399.48,702.8595394200049
8126,3520.0846,3066.0499458459954
3991,980.0576,2050.953674448443
3368,2257.062,2053.6142512965207
5990,1547.3192,4980.275486576066
910,727.0536,485.4931560759142
2293,8604.7992,3793.864081769543
1881,3415.554,2994.8022782934468
5014,425.4462,554.341103328313
5852,3615.294,3939.2556490078114
3631,5400.9696,3351.015483711734
2543,1230.3984,1554.6135657868867
1173,5404.9644,3573.526495560477
2731,525.982,1668.6194680774088
1027,830.9184,887.7909972462608
5454,3094.6384,3129.896547125087
7587,1731.7458,1670.0338181991663
2171,4958.8784,4190.104448552932
443,2133.2232,1898.6386899197973
2378,3205.1612,3258.9362111615665
84,3091.9752,4164.888259191837
3262,1544.656,1247.0032249126737
4121,633.8416,1479.4526521829446
729,5113.344,4001.4498914640285
7728,1944.136,1557.94010892785
3073,6893.0274,3681.7176275560564
5842,1014.6792,1088.8000053512176
5782,2117.244,2734.1241039300194
2861,6048.793,4083.396979427525
5153,4374.306,3854.4143505121842
1974,4548.0798,2670.5459285256693
3358,2460.7968,1744.6108455645808
8117,1225.072,3884.551472513506
2728,171.7764,1604.5595016397053
281,6088.0752,3881.6601991999414
7177,1697.79,1568.207857839798
1939,2277.036,1831.371676796446
8001,4233.1564,3890.7620980577626
2913,982.055,2873.1405796270137
8100,3775.086,3077.277131606415
4174,126.502,1045.687692441822
7829,5283.123,5118.716902229523
534,2684.5056,2364.6361127633713
6326,940.7754,1739.7240874386782
2048,849.5608,705.4419775297715
539,2719.793,2312.773177995194
4372,2696.49,2421.8467859186067
1554,4153.9262,3909.8875115944147
1715,886.8456,432.10167820913443
7237,1125.8678,972.3448996665302
1551,2330.3,2634.2778803191345
3572,2407.5328,2422.795358715249
6397,1864.24,3710.7296476831134
8252,1823.6262,2729.1451785026
1362,1581.9408,2009.7504977547392
4763,4207.856,4249.827571287557
7024,1422.1488,2496.7421076627347
269,2516.724,2770.5530784699627
661,7443.644,4089.136685909721
7259,3483.4656,2346.538149990794
4375,2546.685,2506.578238932346
5523,663.1368,1772.2970906975581
774,1331.6,2722.94422354344
2999,2141.2128,2827.7548149299137
5976,447.4176,693.1259647024881
4008,1640.5312,2334.2101393287658
2995,5466.8838,5525.758362732174
2501,1904.188,3092.9477371840844
5169,1701.7848,3035.3229020205017
5832,192.4162,1197.805817586149
5915,1264.3542,2245.674305575606
2754,2163.85,1429.9329412067832
8431,848.895,999.5715585804696
4172,1629.8784,2556.0800770115734
7612,36.619,-1275.2600860327914
2513,3119.9388,2347.1105248315407
6845,4804.4128,3470.688370749734
6954,2450.144,2448.50622851743
2235,1992.0736,1897.164755631592
8254,1985.4156,2260.051345460337
2584,2402.2064,1711.015852832024
6048,2281.6966,1744.1324988472566
5255,4261.12,4825.660045081439
322,958.752,945.605133377695
7272,2659.871,2529.9449250032776
4429,3739.1328,3642.043409627533
5606,447.4176,771.5120558691699
4890,1181.795,3392.1898891978362
3838,671.1264,996.5319819105224
3213,7247.233,4788.239595128195
5609,2406.2012,2882.5605044963568
2823,1887.543,3274.0622927029513
7874,2732.4432,2321.6458226900454
3482,5500.8396,4066.9922890677854
34,2085.2856,2625.0167498175147
5087,1071.938,1433.9619063432035
2179,1053.2956,1163.5457187714135
3900,1444.1202,2356.320205389099
6556,202.4032,-136.68970921011714
2911,173.108,565.0628496256675
4422,1528.6768,3138.5121785737297
4826,2165.1816,2936.1504026963935
7839,5073.396,3929.0644485392922
2318,168.4474,791.4132970194757
6997,312.926,592.4621205292412
6505,1917.504,4454.106288472898
6957,6231.888,2842.0436288575183
3251,2745.0934,2264.309139468888
7713,316.9208,570.0179039430452
6751,1428.141,1518.834435383757
861,126.502,-860.277574069815
8242,605.878,1369.320823344502
6447,2255.7304,2748.5620253985344
2782,256.333,2242.8630020243963
1189,1605.9096,3100.0946771554077
4671,1599.9174,1043.2210756051875
6477,2822.992,2820.0280536329137
811,2868.9322,2973.7932439343112
256,259.662,867.0774441705742
