,y_test,prediction
4993,331.5684,842.5038491680671
7957,894.8352,1897.963988604468
3553,731.0484,1907.4935043385838
3943,3327.6684,2282.373378547384
1469,2863.6058,2788.2665336898167
2436,908.817,2032.0558960354322
3814,2649.884,3927.723438279173
1216,1303.6364,1805.2902821262376
4031,221.7114,990.6876599414728
5056,1805.6496,1027.381321060175
8108,1731.08,1174.1832572924282
5007,2302.3364,1831.4693743637106
3114,459.402,3900.7859432999703
3615,460.7336,3915.681993559951
4003,1810.976,1875.8243760958312
5668,2530.04,3911.350345308892
2252,283.6308,1998.1394218156947
5814,283.6308,1568.3318068332242
1748,2406.867,2336.9278183155084
133,101.2016,1565.8809298510657
1785,3171.8712,3905.2859352689243
1238,3559.3668,2796.8956542225656
8240,882.185,643.1856841663572
7789,838.908,643.1856841663572
5548,2956.152,1710.2787067599531
1957,3067.3406,2836.0525074278667
1453,3731.809,2871.3003510685503
2182,1113.2176,1632.426570316475
8081,1872.2296,1599.6888539062988
7416,185.0924,1499.4389696298763
5682,1701.7848,1699.4433442074173
4651,2048.6666,1984.7156124429766
3682,2556.672,3096.4332166496165
8303,5313.7498,3909.213992172463
1398,5191.2426,3911.5776310049864
8185,1084.5882,1851.5279637476103
4016,596.5568,1977.0399888231054
2078,1022.6688,993.1341834708173
124,866.8716,991.2930531488594
6202,1549.9824,2809.145298398414
2826,995.371,3047.39350449672
2044,805.618,643.1856841663572
3136,3858.9768,2675.6605167650473
4162,2992.771,1581.8116099070392
4389,89.883,1180.049239439548
1868,1244.3802,2886.7186486248934
3657,2739.1012,1910.0224989564535
2738,1861.5768,2121.2657885177273
5679,2596.62,1698.1805650457575
7271,1298.31,751.7915752583036
8505,2117.244,2969.790370045595
5191,1301.639,1027.381321060175
6811,75.9012,1001.9802329199123
3733,569.259,2849.62754882558
6958,466.06,640.5374507292245
5186,2799.689,1588.5475796557703
976,474.0496,1717.4514954317995
4749,908.1512,1043.4855155683292
2916,2536.698,2794.9942026783847
5020,619.8598,1555.825449350372
2149,1537.998,1592.7557592154324
7226,579.246,1791.0782501631131
7980,171.7764,1165.453283750727
185,1012.016,1601.6285324065661
843,2896.23,1934.25144269112
1815,1977.426,2691.405437500353
3908,1304.968,1553.00656448603
5045,593.2278,2901.7352427896803
5695,1436.7964,882.6707716938452
7193,2037.348,1829.5305386268024
3872,2556.672,2886.532241086646
8206,360.8636,2864.275465727731
1051,1810.976,1698.1805650457575
4812,91.8804,628.9821650791539
4721,1145.176,875.4783706616796
6365,1677.816,1849.843665322848
6208,183.7608,1498.282187896924
3435,5069.4012,2822.1691270140927
3071,3691.1952,3012.9084083022653
4382,889.5088,3904.890305854935
2164,910.8144,640.5374507292245
5526,329.571,1626.5919077217643
5344,135.8232,628.9821650791539
7995,4037.4112,3919.295389406682
5651,1340.2554,1960.5540784792443
2272,1478.076,643.1856841663572
2846,492.692,3909.390297823889
475,1193.1136,1172.4502632608562
5537,690.4346,640.5374507292245
8403,3984.1472,2861.195999297976
6030,2390.8878,1827.0451974931916
7948,2848.2924,2031.0829759192216
4586,2053.3272,2582.434776456845
8171,222.3772,1712.1303492474938
597,5770.4886,3095.4592194252155
3432,88.5514,1160.2722021640368
4141,5000.8238,3027.782687911833
8458,452.744,3904.890305854935
1246,1619.2256,1608.7095513024026
3220,2530.7058,1944.9284642095715
1387,1989.4104,1793.6405638890926
2938,798.96,1613.7179124175566
1167,1737.738,1602.3920548936321
6810,3589.9936,3925.587085142744
6470,4152.5946,2888.27682655199
3200,2040.0112,3911.350345308892
1995,732.38,643.1856841663572
5983,1627.881,1704.2454311034455
6328,1310.2944,1642.9461590120065
6610,758.3462,643.1856841663572
153,898.83,640.5374507292245
4706,4306.3944,2636.9748743863897
8218,3825.6868,2157.741181070978
1761,2841.6344,2024.3356199858129
3701,1970.768,1595.7242602117226
275,7298.4996,3027.782687911833
4991,8508.924,3909.213992172463
143,2676.516,2794.5887452924194
5743,4807.076,3915.454707863855
6701,1298.31,1612.7165224938017
3431,679.116,871.526602798495
5876,219.714,1638.6024693453423
7560,7322.4684,2838.197490987655
7983,2552.6772,2119.101719163024
5984,143.8128,643.1856841663572
2717,4063.3774,3917.81834669638
4880,335.5632,643.1856841663572
3164,455.4072,3904.890305854935
7306,1062.6168,643.1856841663572
4390,683.1108,1940.478981643717
7985,2916.204,2057.355867732931
7611,1290.9862,2676.32308186026
272,1929.4884,1206.5334059459476
2648,6306.4576,3060.679042165369
875,2808.3444,2009.6586628391988
3098,9467.676,3919.295389406682
1926,2167.8448,2638.288317641283
6798,175.7712,1167.8783211072603
4166,1904.188,1594.8290181191994
7025,6076.0908,3921.4827225877793
5114,351.5424,640.5374507292245
6339,976.7286,1658.8470486551346
2243,2037.348,3911.5776310049864
3662,3621.2862,2547.5470473670775
2406,3243.7776,1798.1212369443645
8228,1813.6392,2044.2388665547603
2460,2187.153,2159.997049179548
6467,2603.278,1877.3264516460688
7332,431.4384,1580.987805872984
7225,4194.54,2898.8299924804633
7809,1342.2528,3907.25394468746
6204,677.1186,3904.890305854935
5430,1576.6144,2809.7595126333367
3563,801.6232,937.4536293190658
6596,1705.1138,2077.5212972524223
1433,843.5686,1811.4292128982422
6153,2067.309,1231.0631085042678
751,3435.528,2573.766004121544
6051,5779.144,2007.5532604980187
1916,2181.1608,1946.3394830493778
3652,2940.1728,1618.5529366299854
8243,2362.9242,2562.8094509820166
1008,1334.2632,1633.927964157938
3617,591.2304,668.3963939120044
2393,1168.479,643.1856841663572
472,8114.7704,3028.978083249726
5094,894.8352,640.5374507292245
4838,509.337,1620.0243003403498
4774,2283.0282,3927.723438279173
2036,1911.5118,2582.434776456845
2545,739.038,2022.1424584071885
8280,4326.3684,3919.295389406682
4945,1403.5064,1038.2464004927433
3169,1488.7288,1855.2491116125339
4500,1332.2658,884.9382457237757
2017,756.3488,2628.0825829907326
7710,255.6672,643.1856841663572
3885,343.5528,931.6536711393065
439,3600.6464,3925.587085142744
263,5359.69,3925.587085142744
7319,3316.3498,2649.7255785574034
5092,229.701,1003.442299996698
7321,1651.184,2590.004276676698
893,729.051,2051.187863537616
1479,4492.8184,2140.9156776903924
1129,174.4396,1443.810512421577
7379,555.2772,2651.3400823779007
6809,4731.1748,3918.424294005152
8270,1937.478,2913.056846764457
2971,1757.712,1026.195154699828
2402,3756.4436,2164.4928710040367
2247,5105.3544,2595.1790355772887
121,2085.9514,2206.6271752193247
818,322.2472,1035.5981670556107
4700,2759.0752,2768.715402863863
4448,181.0976,640.5374507292245
4346,9251.9568,3915.191026851717
1906,4916.933,1970.9868635492269
7097,3635.268,2091.668480979574
6318,253.004,701.7618984622567
5768,2708.4744,2076.444834960205
1457,2826.321,2672.9431790973363
6580,3803.0496,2112.1274252638777
4658,543.2928,640.5374507292245
7592,6066.7696,3028.0040860253253
8191,1286.3256,643.1856841663572
2150,1687.1372,1964.3325930852716
496,2348.9424,2881.2082912917517
7422,868.869,1689.325164422562
2646,3282.394,1607.400416008786
735,1751.054,2820.5482992170687
7360,2748.4224,3911.5776310049864
2456,3560.6984,1846.942609915863
4799,454.0756,643.1856841663572
5566,986.7156,643.1856841663572
5988,2217.114,3921.4827225877793
6143,787.6414,1791.206211574391
2608,1949.4624,1952.9868049611212
6023,1492.0578,882.6707716938452
3192,387.4956,2890.8315106040914
812,3617.9572,2942.424139205585
5806,622.523,640.5374507292245
1775,2748.4224,2655.2636080996126
146,6301.1312,3913.318354727426
3669,1312.9576,1028.8433881369608
206,780.9834,643.1856841663572
1294,5382.993,3911.350345308892
3719,1038.648,1178.0987933717972
2103,5768.4912,3911.350345308892
2876,885.514,989.456993171805
3699,415.4592,643.1856841663572
5358,4288.4178,3925.587085142744
4762,2024.032,1713.7386680408565
6266,89.2172,628.9821650791539
3689,671.1264,640.5374507292245
8382,3103.9596,2063.084414418233
2670,1611.236,2242.4256075910894
240,6795.1548,3927.723438279173
579,1547.3192,1718.2853304538064
6256,1771.028,1485.9410784655583
698,761.0094,3907.026658991364
4490,402.809,1038.2464004927433
4279,1895.5326,1915.4000134696023
142,2143.876,1639.1210836486835
3263,3318.3472,3923.6190757242084
6924,1102.5648,1583.0922826779179
3501,5145.3024,3911.350345308892
1856,2181.1608,1587.2115340146622
6548,447.4176,882.6707716938452
3021,2721.7904,1703.0408719856632
7127,539.298,1604.21281435344
2372,3803.0496,2820.5482992170687
4183,355.5372,929.2510981771622
6137,3635.268,3911.350345308892
6327,344.8844,2626.270300247881
7992,2440.8228,2792.2952461415116
5418,4729.8432,2630.2859736847936
2465,4580.704,3911.5776310049864
991,9133.4444,3919.295389406682
6330,2143.876,1027.381321060175
3054,142.4812,1847.626529049613
7439,2816.334,2044.2388665547603
3890,1561.9668,3913.713984141417
2636,2673.8528,2763.3400677205623
899,1725.7536,3659.0644906648836
6010,1278.336,1615.6989723969111
4426,1105.8938,1571.0253377089937
1399,1808.9786,1574.4459241303139
252,759.012,966.8972615923541
7596,3735.8038,2032.9752032551128
1839,363.5268,2615.4565369855404
718,2358.2636,2862.0866219898426
8235,551.2824,2643.8675072269502
5023,2546.685,1582.3036953517183
2962,774.9912,3907.026658991364
3860,639.168,994.5962505476033
2131,115.8492,1810.7102771454115
6323,2410.196,1908.4249465589987
6972,1944.136,2659.9737470699997
8519,549.285,1659.6553628360402
2535,8760.5964,3917.81834669638
5432,2852.2872,1584.9971670582156
7753,457.4046,1965.5259613720743
8104,1470.0864,1967.8625674639313
3658,5093.37,1695.8184119126208
7037,539.298,1493.0967390312755
3942,4725.8484,2581.5077732345717
756,1061.951,1609.0820260865385
1182,366.19,640.5374507292245
3233,1388.8588,1571.0253377089937
5216,2783.044,2040.9076903279824
3998,529.311,1625.3568954873833
3757,8958.339,3136.1912895853748
7465,2302.3364,2657.851030651329
4480,3797.7232,2735.4785028746924
8149,202.4032,1586.8301362037328
1843,1468.089,2421.463336002262
230,4769.1254,2961.1883311152637
2043,1637.868,1753.0626034292154
2994,3079.9908,2604.9824907524367
6049,923.4646,643.1856841663572
5436,767.0016,643.1856841663572
5690,4869.6612,2915.3024191810528
7640,697.7584,1179.201335800551
5796,5339.0502,2775.687709065431
8230,703.0848,643.1856841663572
6685,515.3292,2647.082080382918
731,1039.9796,640.5374507292245
7093,1037.3164,868.8783693613623
1369,1985.4156,2013.7903912524853
4587,3159.8868,2117.9831367685883
2943,575.2512,2637.7002126925095
695,2488.7604,2010.351284836736
7249,1829.6184,2133.7359368704447
1670,255.0014,3907.026658991364
5124,847.5634,640.5374507292245
4792,2444.8176,2110.920426102405
8094,116.515,1880.8859660793307
1120,1482.0708,3127.7269970309053
3822,1754.383,929.2510981771622
3281,3440.8544,2795.1160236374867
6883,150.4708,1003.442299996698
3027,5920.2936,2514.135791912647
7681,575.2512,640.5374507292245
5751,490.6946,640.5374507292245
7175,2293.681,2900.2367162239466
1202,2233.0932,2581.076909592042
6856,2526.711,3916.2879408687218
3170,663.1368,1715.6159421855355
4747,3263.7516,2553.416627641948
3542,5512.824,3913.713984141417
6886,8217.3036,3915.191026851717
113,4097.3332,1908.4249465589987
5473,3846.9924,3153.8375810967987
4771,3057.3536,2904.6680472193293
2759,1540.6612,1924.0228242883472
7685,942.7728,3915.454707863855
2936,1261.691,3927.723438279173
8451,3254.4304,3913.713984141417
6516,1937.478,2882.502105018064
2909,905.488,875.4783706616796
3939,1151.1682,2618.0580551313833
1696,254.3356,3914.1006076876242
2063,1779.0176,1841.2340591226205
6603,958.752,1738.7836200827257
2228,969.4048,3913.713984141417
3253,1231.73,1925.7659596262781
3378,1757.712,1890.7599445676963
4064,1989.4104,3921.4827225877793
6214,1410.8302,1746.873420132847
1043,7152.0236,2814.059714875851
1531,2043.3402,962.348768762455
6065,3954.852,2935.392898365849
12,1589.2646,1946.190267322637
1564,6179.9556,2566.261330780392
6403,2106.5912,2060.5574222358614
1568,2173.1712,1994.496499199433
4508,508.6712,1806.8070576145017
1982,1603.2464,1944.5903606887796
5765,4180.5582,2827.5938634369754
3519,2087.283,1627.776649605443
2055,37.2848,628.9821650791539
1867,209.727,2848.1053764278
6782,3020.0688,3927.723438279173
6736,1442.7886,2046.6205459942692
1567,3095.97,2958.008612210966
5489,607.2096,1624.5055815048495
8217,2726.451,2646.106251139734
2521,4234.488,2796.687199879042
5342,2540.6928,3153.406003853712
5101,219.0482,3871.238883988551
6263,2808.3444,1895.4703318314016
4598,7150.692,3915.191026851717
1678,1277.0044,2677.9839817560687
7524,3295.71,2111.398564841489
3367,355.5372,962.348768762455
4986,2306.997,1705.6966335793304
7589,1960.1152,1921.5761851652062
1086,4420.912,3923.6755179314623
6914,1340.2554,1993.6365054036269
1983,2709.806,1921.086505393744
806,2037.348,2674.697494649843
4717,37.9506,628.9821650791539
7754,1118.544,640.5374507292245
678,2870.9296,1904.0333311196957
1318,2864.2716,2285.301602478511
6661,3111.9492,2454.4114888193603
2193,1062.6168,2819.574301992668
2310,2067.309,3909.213992172463
2229,4933.578,2008.607039882471
6546,3139.9128,2581.076909592042
7652,1062.6168,643.1856841663572
7811,4170.5712,2200.5145207956502
3865,175.7712,2619.282950138887
6191,3145.905,2905.895472846559
5584,5077.3908,2416.264941998671
5388,4965.5364,3913.054673715288
1484,3848.324,2814.4741349087735
3585,1448.7808,1213.9388814496879
1520,1182.4608,2023.3009318491004
3518,4202.5296,2835.7594205523155
5078,2796.36,3913.318354727426
4130,327.5736,2502.3829512163816
4265,36.619,628.9821650791539
7294,1930.82,1576.6051977325178
6,343.5528,929.2510981771622
4641,2221.1088,1572.0383785341483
783,3364.9532,1212.7259483252074
3099,1618.5598,1841.4888578616838
8115,579.246,643.1856841663572
4625,3551.3772,3927.723438279173
8,1076.5986,1614.1811139046795
7568,379.506,2847.609245187395
5588,2854.9504,2793.295502178146
1702,5326.4,2775.862114440487
2883,3113.2808,3915.681993559951
517,372.848,643.1856841663572
5907,647.1576,838.039950329191
6644,50.6008,740.2362896082329
993,2836.308,2012.8128267953537
1136,1012.016,699.1136650251237
3032,2458.1336,2805.4274889790295
3780,4604.6728,2822.8533119758767
3931,1154.4972,2837.646249835926
2702,347.5476,2850.428490300937
3498,6458.26,3915.454707863855
7329,1034.6532,1026.195154699828
4532,479.376,643.1856841663572
6226,5226.53,2856.514461635689
3456,4133.2864,3913.713984141417
3018,155.1314,1819.8891042697867
7216,745.696,643.1856841663572
1771,3078.6592,2894.107627605017
7998,109.857,1646.5650749873128
4117,234.3616,1755.3099438607862
4476,1797.66,1567.3129503370335
4860,722.393,1613.6350038862324
1700,7116.0704,3913.054673715288
3646,4258.4568,2654.093577778165
1001,703.0848,1944.6666335394234
7539,7017.532,3913.054673715288
5591,317.5866,643.1856841663572
371,384.8324,2877.9470309156395
5340,5049.4272,3059.5514991745463
826,5182.5872,2897.8540063226947
2932,5715.2272,2826.6723378640418
402,6911.004,3909.213992172463
4463,2570.6538,2712.047509356833
2196,459.402,643.1856841663572
3655,1928.1568,1925.7488482665938
2602,3006.087,1918.255743546462
7856,6064.1064,3031.395783726221
7851,3528.74,1969.4036799545502
3594,1926.1594,2894.644341151087
1784,4138.6128,2173.824550658977
1160,3129.26,2165.1120721481716
7842,386.8298,840.6881837663237
4821,2290.352,3913.318354727426
6760,1470.0864,1975.3109233038717
1196,3661.9,2781.8716210673924
6297,2227.101,2201.3422707047557
5266,2073.967,882.290012286643
220,1995.4026,840.6881837663237
6211,539.298,948.4882224915626
3424,1174.4712,2566.245369619632
8080,3002.758,852.6751860245748
3034,1655.1788,1026.195154699828
4156,5238.5144,2775.2843796721527
364,182.4292,2648.922381901405
7038,1030.6584,2008.7832950399968
5665,4693.89,3037.028539512305
6992,1406.1696,1472.2685106843
7881,469.389,1849.078249756663
1281,4264.449,1925.7914697174492
5757,484.7024,643.1856841663572
6040,110.5228,863.9230850116089
130,7968.2944,3028.0040860253253
302,5895.659,2766.7358670518734
5855,3554.7062,2822.148850676296
6166,406.138,640.5374507292245
1790,4111.9808,3915.454707863855
3471,2153.1972,1714.968831988688
5807,804.2864,1586.1398809179923
4100,5141.3076,3042.730948513363
235,2293.0152,3050.8714098473206
4642,1225.072,993.1341834708173
4314,5106.686,2821.179780744024
1108,1606.5754,1044.7013105032356
1232,4845.0266,3927.723438279173
5221,3769.7596,2849.8557953525105
7257,5536.7928,2786.256574543162
862,2014.7108,1781.4260205847997
1361,2700.4848,3915.681993559951
8318,316.9208,2208.115583713143
3937,1330.2684,2019.2503969849827
8247,1577.946,1724.0631356410263
4668,1382.2008,1989.8255395099252
1370,5954.2494,2673.967277274307
7715,3301.0364,1243.9359505743582
6435,3563.3616,1936.243546391962
730,886.8456,643.1856841663572
555,1757.712,1028.8433881369608
7883,1270.3464,1704.1158619709533
4050,6114.7072,2857.2843561260065
1774,3787.0704,2222.182186573414
5161,1534.0032,1557.896539833599
7944,961.4152,640.5374507292245
4592,399.48,643.1856841663572
8126,3520.0846,2981.315318447371
3991,980.0576,2033.581389690481
3368,2257.062,1943.9683484144732
5990,1547.3192,3917.1590362702514
910,727.0536,640.5374507292245
2293,8604.7992,3913.713984141417
1881,3415.554,3062.5678880560936
5014,425.4462,1903.6056442259362
5852,3615.294,3927.723438279173
3631,5400.9696,2992.3577280453096
2543,1230.3984,1500.5606782496588
1173,5404.9644,2078.343861859867
2731,525.982,1624.176575633233
1027,830.9184,993.1341834708173
5454,3094.6384,3915.247469058971
7587,1731.7458,1594.4479996138282
2171,4958.8784,3927.723438279173
443,2133.2232,1832.195385722801
2378,3205.1612,1835.5924602385503
84,3091.9752,3030.2003883883294
3262,1544.656,1587.7608939032739
4121,633.8416,1510.370683589449
729,5113.344,3915.454707863855
7728,1944.136,1624.5055815048495
3073,6893.0274,3911.350345308892
5842,1014.6792,1163.5219749906778
5782,2117.244,2826.584875637331
2861,6048.793,3913.713984141417
5153,4374.306,2169.397152111638
1974,4548.0798,2555.680882242913
3358,2460.7968,1705.8554451540624
8117,1225.072,3913.713984141417
2728,171.7764,2619.282950138887
281,6088.0752,3915.454707863855
7177,1697.79,1699.6496320227318
1939,2277.036,2000.9665802980644
8001,4233.1564,3911.350345308892
2913,982.055,2926.8277516755497
8100,3775.086,2779.8284539458673
4174,126.502,991.9480171104706
7829,5283.123,3913.054673715288
534,2684.5056,2066.4558399440143
6326,940.7754,1582.5139442336786
2048,849.5608,643.1856841663572
539,2719.793,2061.1563550057363
4372,2696.49,2253.944996136877
1554,4153.9262,3913.713984141417
1715,886.8456,1862.7281706026147
7237,1125.8678,962.4231201696114
1551,2330.3,2639.8595991933557
3572,2407.5328,2034.3475452515884
6397,1864.24,3925.587085142744
8252,1823.6262,2723.7123713946717
1362,1581.9408,1921.0611577285752
4763,4207.856,3923.6190757242084
7024,1422.1488,2863.578709199227
269,2516.724,3031.2259626045516
661,7443.644,3030.3867959265767
7259,3483.4656,2153.6357518405625
4375,2546.685,877.7191963524721
5523,663.1368,1663.9541652828536
774,1331.6,1034.2837888678491
2999,2141.2128,2793.295502178146
5976,447.4176,643.1856841663572
4008,1640.5312,2010.7204142655662
2995,5466.8838,3915.191026851717
2501,1904.188,2899.37968520533
5169,1701.7848,2786.470197531596
5832,192.4162,2859.3229990939553
5915,1264.3542,1882.2040996782387
2754,2163.85,1171.1575118558396
8431,848.895,882.6707716938452
4172,1629.8784,2888.448796336899
7612,36.619,628.9821650791539
2513,3119.9388,2065.4032744862757
6845,4804.4128,3476.0680613489035
6954,2450.144,2200.5145207956502
2235,1992.0736,2029.65578080151
8254,1985.4156,2047.7037055631558
2584,2402.2064,1659.403528697624
6048,2281.6966,1727.190600592302
5255,4261.12,3260.181172678726
322,958.752,991.2930531488594
7272,2659.871,2088.4463628281055
4429,3739.1328,3921.4827225877793
5606,447.4176,1944.648710156556
4890,1181.795,3907.25394468746
3838,671.1264,880.3674297896048
3213,7247.233,3037.326341793723
5609,2406.2012,2795.278487202191
2823,1887.543,2907.2292861421047
7874,2732.4432,2206.6639695503927
3482,5500.8396,2851.2939637267104
34,2085.2856,2677.2859134996547
5087,1071.938,1632.9854144494102
2179,1053.2956,1026.195154699828
3900,1444.1202,2472.8182009120665
6556,202.4032,1567.2030405684404
2911,173.108,643.1856841663572
4422,1528.6768,3861.445220173182
4826,2165.1816,2794.971378948398
7839,5073.396,3915.454707863855
2318,168.4474,2790.2741225119867
6997,312.926,1891.1982009764467
6505,1917.504,3034.9968091041806
6957,6231.888,2570.0877439337387
3251,2745.0934,1868.420134416509
7713,316.9208,1966.7560042170267
6751,1428.141,1636.2175340345652
861,126.502,961.4158527059789
8242,605.878,1174.1832572924282
6447,2255.7304,1024.8807765120664
2782,256.333,3907.026658991364
1189,1605.9096,2638.2860107506367
4671,1599.9174,962.4231201696114
6477,2822.992,2664.564810565159
811,2868.9322,1699.4433442074173
256,259.662,710.5656726520309
6754,1148.505,3904.890305854935
2530,1641.8628,1488.4087727747956
3117,2746.425,1755.5488659067062
4244,982.7208,1715.6054819239944
4556,1854.9188,1898.1522365134304
6178,1182.4608,643.1856841663572
7172,3155.892,3915.454707863855
2652,1438.128,2737.8100851817335
3414,1549.3166,2007.4374987302854
7507,2451.4756,2679.7036139761503
6560,5841.0634,2896.9619847288345
2431,2348.9424,1051.3897488386817
5150,107.8596,857.3230837112917
7709,2220.443,1027.381321060175
260,4950.8888,3921.4827225877793
8113,6579.4356,3911.350345308892
4209,175.7712,640.5374507292245
2329,719.064,1024.7330876230421
2756,679.116,640.5374507292245
2841,5851.0504,3907.25394468746
4309,2694.4926,1983.8228941812497
5160,458.0704,3917.1590362702514
2033,1505.3738,1459.7619893113413
4884,5635.3312,3923.6190757242084
5283,1537.998,1563.2126463186148
4033,1771.028,1962.9485959796452
2100,2343.616,2929.7434646377314
2606,467.3916,754.4398086954362
1487,2241.0828,3911.350345308892
5747,4379.6324,2818.8661138114285
5567,946.7676,1636.1045356362579
6805,882.185,2644.6643799064223
5635,3661.9,2162.8893786011813
758,4592.0226,3915.191026851717
3341,299.61,934.2847034043593
1859,7504.2318,2891.561432951515
3731,515.3292,1182.5289934748437
6695,2061.3168,1181.9135495136134
554,4916.2672,2835.2285493594304
6624,2626.581,2613.7446373906296
7247,1725.7536,2069.430334481943
601,1565.9616,2710.18285580625
1601,6574.775,3927.723438279173
2550,769.6648,640.5374507292245
8072,4379.6324,2541.2398367862347
3166,2090.612,3080.080916507851
3447,2153.1972,1577.3428341177644
5386,191.0846,2667.4290451971133
5329,4294.41,1853.033171881333
927,1569.9564,1212.7259483252074
7547,1970.768,1624.693677749141
1692,1869.5664,2040.0983426444127
5788,642.497,1932.019939232418
5773,423.4488,3134.1291867667373
3124,1437.4622,1046.0319580091489
5506,3265.749,3662.4086022178326
2829,1874.8928,1917.2874681694705
2967,1362.2268,640.5374507292245
2572,4247.804,2807.33954153354
6825,1238.388,1047.1905954757804
2657,4016.1056,2148.5440445955837
8389,2402.2064,1761.8268973737133
535,2085.2856,2886.814431936675
3914,1545.9876,1167.5244895522433
7027,2848.2924,1695.6400006161496
7447,2693.8268,2818.7620802675283
5543,1065.28,1591.5845215527972
8079,3617.9572,2737.5942736535007
6107,555.2772,1550.6361945162403
7100,1298.31,1604.6179697732773
429,848.895,736.452065432855
4255,323.5788,640.5374507292245
8205,2410.196,1875.743363445334
7819,1174.4712,1575.0017053296626
6773,892.8378,1563.2126463186148
1328,5321.0736,3921.4827225877793
2346,1295.6468,1675.0046941651767
1814,317.5866,1572.3253088434544
6828,458.7362,640.5374507292245
2824,1318.284,1026.195154699828
6537,8789.8916,2872.1432495902513
6962,3946.8624,2709.522851516401
320,5448.9072,2023.3454761742719
2526,3954.852,2019.0255129620894
5406,1665.8316,1533.7086368277153
5461,218.3824,1624.9517261690135
7190,1948.1308,1613.360503538581
2334,3672.5528,1983.628823632178
8259,2336.958,1028.8433881369608
4719,2093.941,1951.9092152926462
1145,4889.6352,3046.713999398037
7035,2826.321,2678.1998443699968
8297,1607.907,1713.7386680408565
7145,885.514,1872.9825384293695
6361,1547.985,1718.951537391894
5753,1662.5026,2061.2381090489303
2838,6024.1584,3917.1590362702514
2811,466.06,643.1856841663572
3847,1657.842,1738.061271254306
5360,4566.7222,3914.1006076876242
2249,986.7156,1026.195154699828
7896,1641.197,1701.8044454991386
3269,471.3864,1894.358452115686
4798,814.9392,1528.84988309772
2279,2490.092,1930.957783292237
5790,247.0118,3909.390297823889
5659,5375.0034,3925.587085142744
1922,4434.228,1897.3796168688702
5573,69.2432,643.1856841663572
4730,5896.3248,3923.6190757242084
6818,6041.4692,3915.681993559951
7696,778.3202,1631.6919206452478
1495,4187.2162,3913.318354727426
1267,1884.214,2862.7818365197554
3723,4580.704,3921.4827225877793
6429,4138.6128,2812.0147495451283
5472,1797.66,1968.589244558354
745,960.7494,1012.2853202059711
4367,5201.2296,2780.324758700933
3690,4757.8068,3913.713984141417
1953,731.0484,3923.6190757242084
109,812.276,640.5374507292245
7072,335.5632,1634.3386223953785
4581,1245.046,1028.8433881369608
3411,1947.465,1024.7330876230421
2118,780.3176,2884.293160291837
3305,1618.5598,2077.0861925966437
4632,2554.0088,2994.2797621409177
3729,3408.896,3150.9883033772167
2839,4711.2008,2260.7787887681693
6322,3064.0116,1871.9264687875
346,1937.478,997.5868148064526
5128,1845.5976,3927.723438279173
1095,3383.5956,1949.982655319559
7916,1544.656,1026.195154699828
4634,215.7192,3424.005353535978
4654,1378.206,2050.1413722999746
1933,1989.4104,1637.63005252699
5480,3567.3564,2618.0709547099004
6785,862.8768,842.4015587854357
6491,1868.2348,1033.108882083066
5110,4211.185,2763.6284763324643
7537,587.2356,640.5374507292245
1,443.4228,643.1856841663572
1013,3139.9128,3915.454707863855
6717,2863.6058,2778.3887676790155
620,878.856,643.1856841663572
7530,160.4578,2000.259414190154
7604,2263.72,1674.7524956139991
4374,535.3032,2793.295502178146
67,1118.544,2645.7506855608885
2815,2067.309,3909.213992172463
7889,377.5086,1758.7469225797029
1806,171.7764,937.4536293190658
1632,1975.4286,1177.8522265004958
5075,2597.2858,875.4783706616796
8027,4921.5936,1923.1450053316353
7885,139.818,1856.3021662514366
2266,1205.098,1835.9202074108596
4347,525.982,3905.2859352689243
8317,1306.9654,1597.0759484086157
7552,2773.057,2523.28220551327
3398,141.8154,628.9821650791539
4431,2712.4692,2819.7240740650454
6641,604.5464,1960.6163215418255
7660,788.3072,640.5374507292245
8120,1471.418,875.4783706616796
898,3047.3666,1934.005901023281
1577,2133.2232,3927.723438279173
6836,111.8544,876.3157762959038
1096,2241.0828,1883.5223537804713
7756,2563.33,1697.4782307191176
1473,1593.9252,1027.381321060175
6457,1504.0422,2645.567812046786
401,426.112,1182.066508303087
2865,1629.8784,1636.727350108463
1262,3828.35,2203.007417060438
6087,1482.0708,1606.076839123381
728,716.4008,2692.8619097715477
1377,2432.8332,1925.3723541372976
2481,1192.4478,1958.0637490510496
6671,708.4112,2865.6841784045814
1545,677.1186,3917.1590362702514
6408,3293.7126,2671.182953057231
1688,1078.596,945.8399890544299
4001,1315.6208,2731.309839352079
2537,1789.6704,3925.587085142744
1170,2250.404,2649.9326642930805
5460,2996.1,2173.5876156460445
7384,2173.1712,2898.8280035470957
1336,1981.4208,1802.2341908338703
8455,4206.5244,2085.8143411104375
5516,3238.4512,2801.2034458697967
88,661.8052,1561.4808257468444
6813,1765.7016,2155.0912208020036
4046,3675.216,2255.9214118085392
8194,469.389,2000.259414190154
8293,850.8924,643.1856841663572
4563,4697.8848,3911.5776310049864
6948,386.164,1554.90278361072
4258,2865.6032,2843.5695845860737
5371,1427.4752,1482.3349775085276
6857,1627.881,1834.7719683665593
4055,2596.62,1690.5023054276046
219,1139.1838,643.1856841663572
7987,1222.4088,640.5374507292245
195,540.6296,640.5374507292245
5592,3435.528,3911.5776310049864
1640,3306.3628,1948.8364249321294
2237,2311.6576,2708.4780999629643
